,name,gender,Name Rank,age,surgency_score,agreeableness_score,conscientiousness_score,emotional_stability_score,intellect_score,Daily New Cases Day 4,Time Step,Response,Run Number
15213,Summer,0,0.5109999999999999,18,1,1,1,1,1,0.089,15,0,1
15214,Ana,0,0.9929999999999999,45,1,1,0,0,1,0.089,15,0,1
15215,Heidy,0,0.027999999999999914,39,0,0,1,1,0,0.089,15,0,1
15216,Lucky,1,0.16199999999999992,36,1,1,0,0,0,0.089,15,0,1
15217,Denny,1,0.2709999999999999,45,0,1,1,0,0,0.089,15,0,1
15218,Lety,0,0.5049999999999999,57,0,1,1,1,0,0.089,15,0,1
15219,Tammie,0,0.07999999999999985,25,0,1,1,0,1,0.089,15,0,1
15220,Geoff,1,0.34099999999999986,57,1,1,1,0,1,0.089,15,0,1
15221,Serena,0,0.33899999999999986,61,1,0,1,1,1,0.089,15,0,1
15222,Preston,1,0.5339999999999998,36,1,1,1,0,0,0.089,15,0,1
15223,Lynn,0,0.8459999999999999,65,0,0,0,0,0,0.089,15,0,1
15224,Donald,1,0.813,51,0,0,0,1,0,0.089,15,0,1
15225,Vanessa,0,0.9499999999999998,46,0,0,1,1,0,0.089,15,0,1
15226,Hailey,0,0.5949999999999999,34,1,0,0,1,0,0.089,15,0,1
15227,Marty,1,0.6229999999999999,26,1,0,0,0,0,0.089,15,0,1
15228,Barbara,0,0.9649999999999999,59,0,0,0,1,1,0.089,15,0,1
15229,Noemi,0,0.6169999999999999,27,0,1,1,1,1,0.089,15,0,1
15230,Katelyn,0,0.4999999999999999,30,0,0,1,0,0,0.089,15,0,1
15231,Luiz,1,0.30199999999999994,36,1,0,0,1,0,0.089,15,0,1
15232,Amilcar,1,0.23699999999999988,36,0,1,0,1,0,0.089,15,0,1
15233,Jody,0,0.575,31,1,0,0,1,0,0.089,15,0,1
15234,Kathy,0,0.9579999999999999,64,1,1,1,0,1,0.089,15,0,1
15235,Adrianna,0,0.20299999999999985,64,0,0,0,0,1,0.089,15,0,1
15236,Junior,1,0.817,60,0,1,0,1,0,0.089,15,0,1
15237,Nikita,1,0.24599999999999989,35,1,0,0,0,1,0.089,15,0,1
15238,Dan,1,0.9349999999999998,47,0,1,1,0,1,0.089,15,0,1
15239,Phyllis,0,0.6229999999999999,39,1,1,1,1,0,0.089,15,0,1
15240,Gracie,0,0.3779999999999999,65,1,0,1,1,0,0.089,15,0,1
15241,Darryl,1,0.6149999999999999,21,1,0,0,1,0,0.089,15,0,1
15242,Lucas,1,0.7509999999999999,34,1,1,0,1,1,0.089,15,0,1
15243,Evelyn,0,0.8729999999999999,55,1,1,1,0,1,0.089,15,0,1
15244,Bryce,1,0.6039999999999999,26,0,1,0,0,1,0.089,15,0,1
15245,Alan,1,0.8699999999999999,32,0,0,1,1,0,0.089,15,0,1
15246,Joyce,0,0.8409999999999999,39,0,1,0,1,0,0.089,15,0,1
15247,Carlton,1,0.19899999999999984,43,0,1,1,0,0,0.089,15,0,1
15248,Conrad,1,0.08899999999999986,58,0,0,1,0,0,0.089,15,0,1
15249,Davis,1,0.21199999999999986,43,0,0,1,0,0,0.089,15,0,1
15250,Jamal,1,0.5989999999999999,49,1,1,0,0,1,0.089,15,0,1
15251,Red,1,0.22099999999999986,63,1,0,0,1,0,0.089,15,0,1
15252,Pierre,1,0.5499999999999998,52,1,0,1,1,1,0.089,15,0,1
15253,Collin,1,0.5079999999999999,21,0,0,1,1,1,0.089,15,0,1
15254,Debra,0,0.8359999999999999,62,1,0,0,1,1,0.089,15,0,1
15255,Noe,1,0.718,37,1,0,0,1,1,0.089,15,0,1
15256,Kiana,0,0.0129999999999999,35,0,0,0,1,0,0.089,15,0,1
15257,Johnnie,1,0.32399999999999984,19,1,1,0,0,1,0.089,15,0,1
15258,Vidal,1,0.1329999999999999,57,0,1,1,1,1,0.089,15,0,1
15259,Carmen,0,0.9779999999999999,39,0,1,0,1,1,0.089,15,0,1
15260,Geo,1,0.11099999999999988,38,0,0,1,0,0,0.089,15,0,1
15261,Reid,1,0.04399999999999993,52,0,1,0,1,0,0.089,15,0,1
15262,Micah,1,0.5379999999999998,21,0,0,1,0,1,0.089,15,0,1
15263,Sebastian,1,0.7769999999999999,21,0,1,1,0,1,0.089,15,0,1
15264,Roberto,1,0.9359999999999999,56,0,1,1,0,0,0.089,15,0,1
15265,Camilo,1,0.43899999999999983,42,0,1,0,0,1,0.089,15,0,1
15266,Monique,0,0.7379999999999999,23,0,0,1,1,1,0.089,15,0,1
15267,Gregg,1,0.3929999999999999,48,1,0,1,1,0,0.089,15,0,1
15268,Mireya,0,0.45199999999999985,27,1,1,0,1,0,0.089,15,0,1
15269,Eleanor,0,0.21799999999999986,48,1,0,1,1,0,0.089,15,0,1
15270,Chelsey,0,0.11699999999999988,38,1,0,0,1,1,0.089,15,0,1
15271,Jeanine,0,0.009999999999999898,42,0,1,0,1,1,0.089,15,0,1
15272,Kelli,0,0.5399999999999998,39,1,0,1,1,0,0.089,15,0,1
15273,Darwin,1,0.4869999999999999,22,0,0,1,1,1,0.089,15,0,1
15274,Debora,0,0.0029999999999998916,55,1,1,1,1,0,0.089,15,0,1
15275,Israel,1,0.7969999999999999,55,1,0,0,1,1,0.089,15,0,1
15276,Devon,1,0.6599999999999999,31,0,1,0,1,1,0.089,15,0,1
15277,Stewart,1,0.029999999999999916,22,1,0,0,0,0,0.089,15,0,1
15278,Christi,0,0.08999999999999986,56,1,0,0,1,1,0.089,15,0,1
15279,Willie,1,0.7339999999999999,55,0,1,1,1,1,0.089,15,0,1
15280,Colby,1,0.3779999999999999,41,1,0,1,1,1,0.089,15,0,1
15281,Rohit,1,0.2629999999999999,40,0,1,1,0,1,0.089,15,0,1
15282,Alex,1,0.9919999999999999,55,1,0,1,1,1,0.089,15,0,1
15283,Alexandra,0,0.8629999999999999,19,0,0,1,0,0,0.089,15,0,1
15284,Dolly,0,0.020999999999999908,30,0,1,0,1,1,0.089,15,0,1
15285,Patty,0,0.8609999999999999,30,1,0,0,0,1,0.089,15,0,1
15286,Josue,1,0.7789999999999999,40,1,0,0,1,1,0.089,15,0,1
15287,Jacinto,1,0.15499999999999992,53,0,0,1,0,1,0.089,15,0,1
15288,Mia,0,0.7599999999999999,60,0,1,0,1,1,0.089,15,0,1
15289,Tiara,0,0.06299999999999994,59,1,0,0,1,0,0.089,15,0,1
15290,Quentin,1,0.21499999999999986,31,0,1,1,0,1,0.089,15,0,1
15291,Harrison,1,0.3889999999999999,39,0,0,0,0,1,0.089,15,0,1
15292,Alexis,1,0.8969999999999999,56,0,1,1,0,0,0.089,15,0,1
15293,Mariana,0,0.7859999999999999,64,0,0,1,0,0,0.089,15,0,1
15294,Myra,0,0.2719999999999999,33,0,1,0,0,0,0.089,15,0,1
15295,Sonny,1,0.3909999999999999,52,1,1,0,1,0,0.089,15,0,1
15296,Gregorio,1,0.5579999999999998,42,0,0,1,0,1,0.089,15,0,1
15297,Emilio,1,0.7009999999999998,55,0,1,1,0,1,0.089,15,0,1
15298,Alain,1,0.29499999999999993,64,0,1,1,0,0,0.089,15,0,1
15299,Mariam,0,0.46399999999999986,35,1,1,1,0,1,0.089,15,0,1
15300,Claudia,0,0.9619999999999999,37,0,0,0,1,0,0.089,15,0,1
15301,Ash,1,0.4089999999999999,51,1,0,1,0,1,0.089,15,0,1
15302,Cynthia,0,0.9389999999999998,21,0,0,1,1,0,0.089,15,0,1
15303,Anton,1,0.2829999999999999,32,0,0,0,0,1,0.089,15,0,1
15304,Roxana,0,0.5599999999999998,19,1,0,0,0,0,0.089,15,0,1
15305,Kevin,1,0.9869999999999999,48,0,0,0,0,0,0.089,15,0,1
15306,Marco Antonio,1,0.10399999999999987,63,1,1,1,0,0,0.089,15,0,1
15307,Gilberto,1,0.7259999999999999,54,0,0,1,1,1,0.089,15,0,1
15308,Priscilla,0,0.694,32,0,0,1,1,0,0.089,15,0,1
15309,Kelley,0,0.4059999999999999,49,1,1,0,1,0,0.089,15,0,1
15310,Jhonny,1,0.18399999999999994,60,1,0,0,0,0,0.089,15,0,1
15311,Mindy,0,0.5229999999999999,61,0,1,0,1,1,0.089,15,0,1
15312,Anabel,0,0.3719999999999999,61,0,0,1,1,1,0.089,15,0,1
15313,Jeannie,0,0.3909999999999999,35,1,1,0,0,1,0.089,15,0,1
15314,Gabriel,1,0.9099999999999999,19,0,1,0,0,1,0.089,15,0,1
15315,Víctor,1,0.33999999999999986,53,1,1,1,0,1,0.089,15,0,1
15316,Dave,1,0.8999999999999999,37,0,1,1,0,0,0.089,15,0,1
15317,Jonathon,1,0.29799999999999993,29,1,0,1,0,1,0.089,15,0,1
15318,Leigh,0,0.3579999999999999,43,1,1,0,0,1,0.089,15,0,1
15319,Lauren,0,0.9609999999999999,55,0,1,0,0,0,0.089,15,0,1
15320,Nicola,1,0.09699999999999986,20,1,1,1,0,0,0.089,15,0,1
15321,Rod,1,0.5439999999999998,22,0,1,1,0,1,0.089,15,0,1
15322,Kristen,0,0.8469999999999999,64,0,1,1,0,1,0.089,15,0,1
15323,Chandra,1,0.2849999999999999,19,0,0,0,1,1,0.089,15,0,1
15324,Haydee,0,0.15399999999999991,47,0,0,1,1,0,0.089,15,0,1
15325,Derrick,1,0.7479999999999999,48,0,1,0,1,1,0.089,15,0,1
15326,Calvin,1,0.6709999999999998,64,0,0,1,0,1,0.089,15,0,1
15327,Kennedy,1,0.2889999999999999,34,0,0,1,1,1,0.089,15,0,1
15328,Ruth,0,0.8829999999999999,54,1,1,1,1,1,0.089,15,0,1
15329,Lilian,0,0.4929999999999999,59,1,0,1,0,0,0.089,15,0,1
15330,Duane,1,0.4999999999999999,44,1,0,1,0,1,0.089,15,0,1
15331,Ebony,0,0.4099999999999999,47,1,0,1,0,0,0.089,15,0,1
15332,Lydia,0,0.7229999999999999,31,1,0,0,0,0,0.089,15,0,1
15333,Aiden,1,0.20099999999999985,20,1,1,1,1,1,0.089,15,0,1
15334,Imelda,0,0.46999999999999986,56,0,0,1,1,1,0.089,15,0,1
15335,Robbie,1,0.5639999999999998,61,0,0,1,1,0,0.089,15,0,1
15336,Lawrence,1,0.688,26,1,0,0,1,1,0.089,15,0,1
15337,Gloria,0,0.9599999999999999,19,1,1,1,1,0,0.089,15,0,1
15338,Brent,1,0.7199999999999999,46,1,0,1,1,1,0.089,15,0,1
15339,Rossy,0,0.32399999999999984,30,1,0,0,1,0,0.089,15,0,1
15340,Steph,0,0.42699999999999994,50,0,0,1,1,1,0.089,15,0,1
15341,Tyrone,1,0.6159999999999999,18,1,0,0,0,0,0.089,15,0,1
15342,Marisol,0,0.8119999999999998,60,1,1,1,1,0,0.089,15,0,1
15343,Toni,1,0.7269999999999999,32,1,0,0,1,0,0.089,15,0,1
15344,Ernie,1,0.44599999999999984,42,0,1,1,0,0,0.089,15,0,1
15345,Lalo,1,0.5959999999999999,58,0,1,1,1,1,0.089,15,0,1
15346,Dillon,1,0.5159999999999999,45,0,0,0,1,0,0.089,15,0,1
15347,Jalen,1,0.1289999999999999,24,0,0,1,0,1,0.089,15,0,1
15348,Gage,1,0.23199999999999987,42,0,1,1,1,1,0.089,15,0,1
15349,Remy,1,0.020999999999999908,51,0,1,1,1,1,0.089,15,0,1
15350,Earl,1,0.5659999999999998,29,1,0,1,1,0,0.089,15,0,1
15351,Arnold,1,0.4919999999999999,52,1,1,1,0,1,0.089,15,0,1
15352,Gabrielle,0,0.581,53,0,1,0,1,0,0.089,15,0,1
15353,Sonja,0,0.2649999999999999,47,0,1,0,1,0,0.089,15,0,1
15354,Arnulfo,1,0.3699999999999999,37,1,1,0,0,1,0.089,15,0,1
15355,Trisha,0,0.42199999999999993,22,0,1,0,1,1,0.089,15,0,1
15356,Bertha,0,0.698,19,0,1,0,1,0,0.089,15,0,1
15357,Damion,1,0.0129999999999999,18,1,1,0,1,0,0.089,15,0,1
15358,Marcella,0,0.025999999999999912,26,0,1,0,1,0,0.089,15,0,1
15359,Luis,1,0.9939999999999999,57,1,0,0,0,0,0.089,15,0,1
15360,Bobbi,0,0.08899999999999986,36,1,1,0,0,0,0.089,15,0,1
15361,Stefan,1,0.3899999999999999,51,1,1,1,0,0,0.089,15,0,1
15362,Daniela,0,0.827,22,0,0,1,1,0,0.089,15,0,1
15363,Diamond,0,0.47599999999999987,55,1,0,0,1,1,0.089,15,0,1
15364,Julieta,0,0.1449999999999999,38,1,1,1,0,0,0.089,15,0,1
15365,Natalia,0,0.7499999999999999,21,0,0,1,1,0,0.089,15,0,1
15366,Berenice,0,0.34899999999999987,65,1,1,0,1,0,0.089,15,0,1
15367,Eliza,0,0.46899999999999986,35,1,1,1,0,0,0.089,15,0,1
15368,Colin,1,0.6809999999999998,45,1,0,1,1,1,0.089,15,0,1
15369,Clarence,1,0.45899999999999985,44,0,1,1,1,1,0.089,15,0,1
15370,Adriana,0,0.9209999999999999,49,1,1,0,1,1,0.089,15,0,1
15371,Griffin,1,0.03799999999999992,27,0,0,0,0,1,0.089,15,0,1
15372,Marcia,0,0.7199999999999999,38,1,1,0,1,0,0.089,15,0,1
15373,Modesto,1,0.015999999999999903,38,1,0,0,1,0,0.089,15,0,1
15374,Margarita,0,0.8819999999999999,56,1,0,1,0,0,0.089,15,0,1
15375,Lesley,0,0.3609999999999999,47,1,0,0,0,1,0.089,15,0,1
15376,Breanna,0,0.44499999999999984,28,1,1,1,1,1,0.089,15,0,1
15377,Mikey,1,0.5559999999999998,26,0,0,0,0,0,0.089,15,0,1
15378,Carolina,0,0.8749999999999999,47,0,1,1,0,0,0.089,15,0,1
15379,Raphael,1,0.2909999999999999,59,0,0,0,0,0,0.089,15,0,1
15380,Marlen,0,0.3569999999999999,40,0,1,0,0,0,0.089,15,0,1
15381,Kaitlin,0,0.34299999999999986,34,0,1,0,1,0,0.089,15,0,1
15382,Rachael,0,0.6219999999999999,53,0,1,1,1,0,0.089,15,0,1
15383,Leroy,1,0.5419999999999998,29,0,0,0,0,0,0.089,15,0,1
15384,Abbey,0,0.10099999999999987,38,1,1,1,0,1,0.089,15,0,1
15385,Branden,1,0.1309999999999999,42,1,0,1,0,0,0.089,15,0,1
15386,Alfonso,1,0.7629999999999999,20,0,0,0,0,1,0.089,15,0,1
15387,Marco,1,0.8669999999999999,51,1,0,1,0,1,0.089,15,0,1
15388,Michel,1,0.4879999999999999,18,1,1,0,1,0,0.089,15,0,1
15389,Rosie,0,0.6869999999999998,25,1,1,0,1,1,0.089,15,0,1
15390,Cody,1,0.8399999999999999,50,1,0,1,1,0,0.089,15,0,1
15391,Jd,1,0.4169999999999999,21,0,1,1,1,1,0.089,15,0,1
15392,Ileana,0,0.18599999999999994,49,1,0,0,1,1,0.089,15,0,1
15393,Hanna,0,0.44999999999999984,52,1,1,1,0,1,0.089,15,0,1
15394,Harold,1,0.6669999999999998,22,0,1,1,1,0,0.089,15,0,1
15395,Ken,1,0.8559999999999999,60,1,0,1,1,1,0.089,15,0,1
15396,Rosa,0,0.9759999999999999,50,0,1,1,1,1,0.089,15,0,1
15397,Jose Luis,1,0.7379999999999999,54,1,1,1,0,1,0.089,15,0,1
15398,Kenya,0,0.22199999999999986,48,0,0,0,0,1,0.089,15,0,1
15399,Dylan,1,0.8359999999999999,41,1,0,1,1,0,0.089,15,0,1
15400,Janice,0,0.8099999999999998,39,1,0,1,0,0,0.089,15,0,1
15401,Randy,1,0.8679999999999999,61,1,0,0,0,0,0.089,15,0,1
15402,Krista,0,0.5439999999999998,50,1,1,1,1,0,0.089,15,0,1
15403,Francine,0,0.1369999999999999,59,1,1,1,0,0,0.089,15,0,1
15404,Les,1,0.2609999999999999,18,1,1,1,0,0,0.089,15,0,1
15405,Maritza,0,0.7789999999999999,40,0,0,1,0,1,0.089,15,0,1
15406,Lupe,0,0.8059999999999998,41,0,1,0,1,1,0.089,15,0,1
15407,Marilu,0,0.18799999999999994,58,0,0,0,0,0,0.089,15,0,1
15408,Jasmine,0,0.9009999999999999,33,1,1,1,0,0,0.089,15,0,1
15409,Anne,0,0.8439999999999999,61,1,0,1,0,0,0.089,15,0,1
15410,Ross,1,0.6289999999999999,35,0,0,0,1,1,0.089,15,0,1
15411,Jude,1,0.17099999999999993,26,1,1,1,0,1,0.089,15,0,1
15412,Maxwell,1,0.20499999999999985,64,0,0,0,1,1,0.089,15,0,1
15413,Gladis,0,0.23499999999999988,55,1,1,0,0,0,0.089,15,0,1
15414,Reinaldo,1,0.23799999999999988,47,1,0,0,0,0,0.089,15,0,1
15415,Harley,1,0.2549999999999999,30,0,0,0,0,1,0.089,15,0,1
15416,Colleen,0,0.7259999999999999,39,1,0,1,0,0,0.089,15,0,1
15417,Rebeca,0,0.5149999999999999,60,0,1,1,0,0,0.089,15,0,1
15418,Luciano,1,0.3739999999999999,35,0,1,1,0,0,0.089,15,0,1
15419,Cheryl,0,0.9019999999999999,43,0,1,1,1,1,0.089,15,0,1
15420,Marcelo,1,0.6529999999999999,37,0,0,1,1,0,0.089,15,0,1
15421,Teresa,0,0.9549999999999998,38,0,0,1,1,1,0.089,15,0,1
15422,Cory,1,0.7239999999999999,39,1,0,1,1,1,0.089,15,0,1
15423,Roni,1,0.041999999999999926,25,0,1,0,0,0,0.089,15,0,1
15424,Arlene,0,0.5799999999999998,48,1,1,0,1,1,0.089,15,0,1
15425,Osvaldo,1,0.5969999999999999,53,1,1,1,0,1,0.089,15,0,1
15426,Hector,1,0.9289999999999999,24,0,0,0,1,0,0.089,15,0,1
15427,Gail,0,0.7279999999999999,55,0,1,0,1,1,0.089,15,0,1
15428,Flavio,1,0.18199999999999994,18,0,1,0,0,1,0.089,15,0,1
15429,Mike,1,0.9889999999999999,33,0,0,1,1,1,0.089,15,0,1
15430,Eugenia,0,0.24499999999999988,32,1,1,0,1,1,0.089,15,0,1
15431,Izzy,0,0.30299999999999994,54,1,0,1,1,1,0.089,15,0,1
15432,Abigail,0,0.7289999999999999,59,1,1,1,1,1,0.089,15,0,1
15433,Mari,0,0.8199999999999998,47,0,1,1,1,0,0.089,15,0,1
15434,Douglas,1,0.7709999999999999,40,1,0,0,1,0,0.089,15,0,1
15435,Mandy,0,0.6639999999999999,21,1,1,1,1,1,0.089,15,0,1
15436,Erik,1,0.823,33,0,1,0,1,1,0.089,15,0,1
15437,June,0,0.5459999999999998,21,0,0,1,0,1,0.089,15,0,1
15438,Megan,0,0.9449999999999998,18,0,1,0,1,0,0.089,15,0,1
15439,Otto,1,0.06299999999999994,24,0,0,0,1,1,0.089,15,0,1
15440,Valentina,0,0.5219999999999999,30,1,1,0,0,0,0.089,15,0,1
15441,Sanjay,1,0.34999999999999987,43,0,0,1,1,0,0.089,15,0,1
15442,Morris,1,0.10999999999999988,37,0,0,0,1,0,0.089,15,0,1
15443,Christy,0,0.7299999999999999,36,0,0,0,1,0,0.089,15,0,1
15444,Irene,0,0.8239999999999998,30,0,0,0,1,0,0.089,15,0,1
15445,Humberto,1,0.7309999999999999,39,1,1,1,1,0,0.089,15,0,1
15446,Derick,1,0.07499999999999984,28,1,1,0,1,0,0.089,15,0,1
15447,Diego,1,0.8639999999999999,31,0,1,1,1,0,0.089,15,0,1
15448,Lea,0,0.29499999999999993,43,1,1,1,0,0,0.089,15,0,1
15449,Ivan,1,0.8789999999999999,30,1,0,1,1,0,0.089,15,0,1
15450,Violeta,0,0.2509999999999999,18,1,1,1,1,1,0.089,15,0,1
15451,Tony,1,0.9649999999999999,59,1,0,1,0,0,0.089,15,0,1
15452,Jose Antonio,1,0.20999999999999985,64,1,0,0,1,0,0.089,15,0,1
15453,Ej,1,0.06599999999999984,59,1,1,1,1,0,0.089,15,0,1
15454,Brennan,1,0.04499999999999993,44,0,1,0,0,1,0.089,15,0,1
15455,Sage,1,0.0029999999999998916,35,1,1,1,0,0,0.089,15,0,1
15456,Geovanny,1,0.038999999999999924,39,0,0,0,1,1,0.089,15,0,1
15457,Valentin,1,0.5119999999999999,46,0,0,1,0,1,0.089,15,0,1
15458,Tami,0,0.44299999999999984,35,1,1,1,1,0,0.089,15,0,1
15459,Porfirio,1,0.17799999999999994,54,0,1,1,1,0,0.089,15,0,1
15460,Gaspar,1,0.08499999999999985,41,1,1,1,1,0,0.089,15,0,1
15461,Callie,0,0.06099999999999994,42,1,0,1,0,0,0.089,15,0,1
15462,Alexander,1,0.8869999999999999,35,1,1,1,1,0,0.089,15,0,1
15463,Allie,0,0.583,29,1,1,1,0,1,0.089,15,0,1
15464,Brock,1,0.29899999999999993,20,1,0,1,1,0,0.089,15,0,1
15465,Phillip,1,0.7499999999999999,47,1,1,1,0,1,0.089,15,0,1
15466,Myrna,0,0.32699999999999985,60,0,1,1,0,1,0.089,15,0,1
15467,Kassandra,0,0.21199999999999986,46,0,0,1,0,1,0.089,15,0,1
15468,Karan,1,0.09999999999999987,45,0,1,1,0,1,0.089,15,0,1
15469,Rebekah,0,0.42899999999999994,20,1,0,0,0,0,0.089,15,0,1
15470,Gretchen,0,0.32899999999999985,64,0,1,0,0,1,0.089,15,0,1
15471,Josie,0,0.579,64,1,0,0,1,0,0.089,15,0,1
15472,Arturo,1,0.8629999999999999,18,1,0,1,0,1,0.089,15,0,1
15473,Love,0,0.4089999999999999,47,0,1,1,1,0,0.089,15,0,1
15474,Wilson,1,0.6909999999999998,36,1,0,1,1,0,0.089,15,0,1
15475,Shan,1,0.010999999999999899,52,0,1,0,1,1,0.089,15,0,1
15476,Brandy,0,0.6549999999999999,63,1,0,0,0,0,0.089,15,0,1
15477,Alonzo,1,0.35399999999999987,20,1,0,1,1,0,0.089,15,0,1
15478,Irma,0,0.8549999999999999,27,0,0,0,1,0,0.089,15,0,1
15479,Olga,0,0.8969999999999999,29,0,1,1,0,0,0.089,15,0,1
15480,Alondra,0,0.6049999999999999,38,0,1,0,0,1,0.089,15,0,1
15481,Missy,0,0.5029999999999999,20,0,0,1,1,0,0.089,15,0,1
15482,Arielle,0,0.08299999999999985,18,1,0,0,1,0,0.089,15,0,1
15483,Rafa,1,0.4159999999999999,22,1,0,1,0,0,0.089,15,0,1
15484,Vivek,1,0.18699999999999994,53,0,1,1,0,0,0.089,15,0,1
15485,Susan,0,0.9769999999999999,59,0,0,0,0,0,0.089,15,0,1
15486,Rose,0,0.8859999999999999,64,1,0,0,1,0,0.089,15,0,1
15487,Melissa,0,0.9849999999999999,56,0,1,1,1,0,0.089,15,0,1
15488,Johana,0,0.2799999999999999,19,1,1,0,1,1,0.089,15,0,1
15489,Suzette,0,0.004999999999999893,39,1,1,1,0,0,0.089,15,0,1
15490,Joy,0,0.7629999999999999,43,1,1,1,0,0,0.089,15,0,1
15491,Valeria,0,0.6809999999999998,30,1,1,0,1,1,0.089,15,0,1
15492,Elisabeth,0,0.31299999999999994,31,0,0,1,1,1,0.089,15,0,1
15493,Oliver,1,0.6359999999999999,43,0,0,0,1,1,0.089,15,0,1
15494,Willy,1,0.5269999999999999,46,1,1,0,0,0,0.089,15,0,1
15495,Marla,0,0.29899999999999993,46,1,0,1,0,1,0.089,15,0,1
15496,Simone,1,0.5509999999999999,31,1,1,1,0,1,0.089,15,0,1
15497,Jordyn,0,0.02299999999999991,22,0,0,0,1,1,0.089,15,0,1
15498,Eliana,0,0.17799999999999994,19,0,0,1,1,1,0.089,15,0,1
15499,Shannon,0,0.9139999999999999,51,1,1,1,0,0,0.089,15,0,1
15500,José,1,0.8089999999999999,19,0,1,0,0,0,0.089,15,0,1
15501,Gina,0,0.8839999999999999,27,1,0,0,0,1,0.089,15,0,1
15502,Dustin,1,0.7659999999999999,49,0,0,0,1,1,0.089,15,0,1
15503,Harvey,1,0.2689999999999999,61,0,0,0,1,0,0.089,15,0,1
15504,Aracely,0,0.5739999999999998,47,1,1,0,0,1,0.089,15,0,1
15505,David,1,0.9989999999999999,38,1,1,0,0,1,0.089,15,0,1
15506,Jeremy,1,0.9019999999999999,31,0,1,0,1,1,0.089,15,0,1
15507,Horacio,1,0.3839999999999999,49,0,0,1,1,1,0.089,15,0,1
15508,Kirk,1,0.5699999999999998,59,0,1,0,0,1,0.089,15,0,1
15509,Alejandro,1,0.9329999999999998,40,1,1,0,0,1,0.089,15,0,1
15510,Dallas,1,0.3809999999999999,50,1,0,1,0,0,0.089,15,0,1
15511,Santiago,1,0.7879999999999999,19,0,1,0,1,0,0.089,15,0,1
15512,Lorena,0,0.8619999999999999,41,1,0,0,0,1,0.089,15,0,1
15513,Dwayne,1,0.6109999999999999,36,0,0,1,1,0,0.089,15,0,1
15514,Betty,0,0.8919999999999999,52,0,0,1,1,0,0.089,15,0,1
15515,Marta,0,0.7569999999999999,53,1,1,0,0,0,0.089,15,0,1
15516,Richie,1,0.47399999999999987,63,1,0,0,0,1,0.089,15,0,1
15517,Andi,1,0.1369999999999999,22,1,0,1,0,1,0.089,15,0,1
15518,Dane,1,0.2759999999999999,53,1,1,1,0,1,0.089,15,0,1
15519,Elijah,1,0.6549999999999999,54,1,1,1,1,0,0.089,15,0,1
15520,Hugh,1,0.2869999999999999,55,1,1,0,0,0,0.089,15,0,1
15521,Malik,1,0.5549999999999999,22,0,0,1,0,0,0.089,15,0,1
15522,Scott,1,0.9579999999999999,57,1,1,1,0,0,0.089,15,0,1
15523,Trey,1,0.6429999999999999,40,0,1,0,1,0,0.089,15,0,1
15524,Salvatore,1,0.06399999999999983,50,0,1,1,0,0,0.089,15,0,1
15525,Tito,1,0.5819999999999999,46,1,1,1,1,0,0.089,15,0,1
15526,Felipe,1,0.8259999999999998,46,1,0,0,0,0,0.089,15,0,1
15527,Kimberly,0,0.9529999999999998,26,1,0,0,1,0,0.089,15,0,1
15528,Britney,0,0.2729999999999999,57,1,0,0,0,1,0.089,15,0,1
15529,Dewayne,1,0.1379999999999999,52,1,1,1,1,0,0.089,15,0,1
15530,Eileen,0,0.6729999999999998,46,0,0,1,1,0,0.089,15,0,1
15531,Lori,0,0.9059999999999999,45,1,0,0,1,0,0.089,15,0,1
15532,Sarita,0,0.008999999999999897,33,1,0,0,1,1,0.089,15,0,1
15533,Glenda,0,0.6289999999999999,53,1,0,1,0,1,0.089,15,0,1
15534,Pat,0,0.8779999999999999,22,0,1,1,0,0,0.089,15,0,1
15535,Tom,1,0.94,19,1,1,1,0,0,0.089,15,0,1
15536,Zane,1,0.15699999999999992,29,1,0,1,1,1,0.089,15,0,1
15537,Renato,1,0.22699999999999987,59,0,0,0,1,0,0.089,15,0,1
15538,Paulina,0,0.5199999999999999,29,0,1,1,0,0,0.089,15,0,1
15539,Courtney,0,0.8939999999999999,60,0,0,0,0,1,0.089,15,0,1
15540,Patricio,1,0.35499999999999987,43,0,1,1,0,0,0.089,15,0,1
15541,Pedro,1,0.9509999999999998,27,1,1,0,0,0,0.089,15,0,1
15542,Guadalupe,0,0.8889999999999999,24,0,0,0,1,0,0.089,15,0,1
15543,Mahesh,1,0.11199999999999988,19,0,1,1,0,1,0.089,15,0,1
15544,Jennifer,0,0.9979999999999999,43,1,0,0,1,1,0.089,15,0,1
15545,Kaleb,1,0.33199999999999985,32,1,1,0,0,1,0.089,15,0,1
15546,Damian,1,0.6679999999999999,62,1,1,0,0,0,0.089,15,0,1
15547,Karla,0,0.8999999999999999,30,0,0,0,1,1,0.089,15,0,1
15548,Theodore,1,0.17299999999999993,45,1,0,0,1,0,0.089,15,0,1
15549,Alonso,1,0.5779999999999998,60,1,1,1,0,0,0.089,15,0,1
15550,Diana,0,0.9739999999999999,22,1,1,1,1,0,0.089,15,0,1
15551,Rosemarie,0,0.18299999999999994,45,1,1,1,0,1,0.089,15,0,1
15552,Candice,0,0.5169999999999999,65,1,1,1,0,0,0.089,15,0,1
15553,Thomas,1,0.9449999999999998,64,0,1,0,0,0,0.089,15,0,1
15554,Paul,1,0.9749999999999999,32,0,0,1,1,0,0.089,15,0,1
